date,lumber-SPX-0,lumber-SPX-smth,lumber-MSCI_W-0,lumber-MSCI_W-smth,lumber-MSCI_EM-0,lumber-MSCI_EM-smth,gold-SPX-0,gold-SPX-smth,gold-MSCI_W-0,gold-MSCI_W-smth,gold-MSCI_EM-0,gold-MSCI_EM-smth,wheat-SPX-0,wheat-SPX-smth,wheat-MSCI_W-0,wheat-MSCI_W-smth,wheat-MSCI_EM-0,wheat-MSCI_EM-smth,crude-SPX-0,crude-SPX-smth,crude-MSCI_W-0,crude-MSCI_W-smth,crude-MSCI_EM-0,crude-MSCI_EM-smth,rubber-SPX-0,rubber-SPX-smth,rubber-MSCI_W-0,rubber-MSCI_W-smth,rubber-MSCI_EM-0,rubber-MSCI_EM-smth,palladium-SPX-0,palladium-SPX-smth,palladium-MSCI_W-0,palladium-MSCI_W-smth,palladium-MSCI_EM-0,palladium-MSCI_EM-smth,gas-SPX-0,gas-SPX-smth,gas-MSCI_W-0,gas-MSCI_W-smth,gas-MSCI_EM-0,gas-MSCI_EM-smth,GSCI-SPX-0,GSCI-SPX-smth,GSCI-MSCI_W-0,GSCI-MSCI_W-smth,GSCI-MSCI_EM-0,GSCI-MSCI_EM-smth,hog-SPX-0,hog-SPX-smth,hog-MSCI_W-0,hog-MSCI_W-smth,hog-MSCI_EM-0,hog-MSCI_EM-smth,oats-SPX-0,oats-SPX-smth,oats-MSCI_W-0,oats-MSCI_W-smth,oats-MSCI_EM-0,oats-MSCI_EM-smth,DJCI-SPX-0,DJCI-SPX-smth,DJCI-MSCI_W-0,DJCI-MSCI_W-smth,DJCI-MSCI_EM-0,DJCI-MSCI_EM-smth,GSECI-SPX-0,GSECI-SPX-smth,GSECI-MSCI_W-0,GSECI-MSCI_W-smth,GSECI-MSCI_EM-0,GSECI-MSCI_EM-smth,GSNECI-SPX-0,GSNECI-SPX-smth,GSNECI-MSCI_W-0,GSNECI-MSCI_W-smth,GSNECI-MSCI_EM-0,GSNECI-MSCI_EM-smth,GSECI-GSNECI
01/05/2004,0.074039522,-0.004616914,-0.167429777,-0.162985494,-0.096530804,-0.046709202,-0.208673127,-0.04510061,0.355730703,0.33652128,0.497830277,0.470219678,-0.190786068,0.038902297,0.144178373,0.165644428,0.340097993,0.256734283,0.242912334,0.212959802,-0.018093266,0.008695784,-0.06141887,0.062523352,-0.051076852,0.02198082,0.10578208,0.236174746,0.140756759,0.128003589,0.108659956,0.01102006,0.203381633,0.05921089,0.313308834,0.204881395,-0.189202884,0.07413589,-0.181389571,0.016087747,-0.143033065,0.039985221,-0.118838407,-0.175275437,0.103032595,-0.018990658,0.139953675,0.118435449,0.005475749,0.12162647,0.072854618,0.12670415,0.069632829,0.14440807,-0.262386292,0.034706735,-0.194763251,-0.010912223,-0.139819576,0.125989054,0.029433139,-0.021426763,0.448390384,0.278192923,0.478121661,0.396803043,-0.125718497,-0.192325855,0.048579047,-0.070907825,0.04881701,0.041603008,0.039485547,0.166493508,0.331566511,0.371485638,0.486315561,0.487191991,0.049809733
01/06/2004,0.163509232,-0.011282924,-0.176796081,-0.16249986,-0.065282909,-0.039665956,-0.22419759,-0.031238095,0.360733455,0.334422234,0.47018685,0.466316386,0.011151319,0.058368026,0.129347492,0.16799006,0.376845485,0.244949212,0.291883807,0.210421372,-0.027458847,0.011623068,-0.031740204,0.080044981,-0.212921555,0.028172343,0.121403148,0.25042297,0.090024914,0.126200681,0.070792433,0.002745232,0.204265124,0.043457112,0.302861692,0.189553081,-0.11435392,0.096453438,-0.184056067,0.037666422,-0.130945193,0.065858393,-0.237325629,-0.180058387,0.116074255,-0.032324342,0.097040822,0.115393432,0.001329588,0.131470062,0.072989551,0.132588378,0.067344469,0.154978996,0.019148628,0.059884903,-0.214792879,0.009177485,-0.075310134,0.163566241,-0.165339518,-0.025737045,0.464761563,0.259595235,0.416069,0.385307107,-0.231986434,-0.197970724,0.060743641,-0.083964355,0.010789105,0.040583169,0.018249789,0.177257234,0.332101234,0.375847667,0.47253799,0.487315891,0.056608504
01/07/2004,0.098776505,-0.028838921,-0.224814801,-0.161089007,-0.071259024,-0.036424114,-0.210904317,-0.011857384,0.335836472,0.331825654,0.469826692,0.465826577,-0.086198032,0.063110438,0.014629327,0.171803585,0.365974195,0.228257658,0.338662114,0.202239344,0.044248153,0.015479951,-0.024738526,0.094191464,-0.125200414,0.052387639,0.19525122,0.26315557,0.098177336,0.130778747,-0.052258315,-0.00408938,0.060046653,0.027587426,0.289622846,0.175213807,-0.106180333,0.117626776,-0.169620892,0.059547584,-0.130676517,0.090764007,-0.29159705,-0.174306506,0.033495702,-0.046969378,0.089516005,0.117715966,0.047703282,0.144541277,0.118695013,0.138470017,0.072365747,0.166069199,-0.073770145,0.063976425,-0.300209014,0.031280485,-0.085280184,0.193796192,-0.216378163,-0.011715509,0.366054385,0.239348024,0.409099006,0.381414177,-0.26962053,-0.194554211,0.000545777,-0.098245176,0.005186192,0.044353626,-0.074216714,0.193227827,0.209066416,0.380164879,0.462168135,0.489186043,0.117218631
01/08/2004,-0.090105372,-0.041209805,-0.383043735,-0.154936881,-0.161002704,-0.032507779,-0.165021802,0.007437984,0.273129259,0.331438447,0.458304984,0.465376861,0.162906897,0.07758422,0.299346749,0.186977281,0.476363465,0.212774792,0.13875702,0.189014687,-0.150134359,0.012702652,-0.103785709,0.107562241,0.179496574,0.06960281,0.497071293,0.269711096,0.246281917,0.13444398,-0.018982737,0.000580059,0.076808813,0.024453794,0.291167008,0.162351301,-0.009644974,0.139322365,-0.029713529,0.081671644,-0.08212122,0.115659592,-0.426411038,-0.162936503,-0.190434942,-0.054737525,-0.00832405,0.120886363,0.040914931,0.153928635,0.09012194,0.140379108,0.069413684,0.176603866,0.001753512,0.07732941,-0.1485524,0.063282677,-0.047284805,0.225171523,-0.27224028,0.008124198,0.171099536,0.227115753,0.345644276,0.378301698,-0.429142846,-0.187277373,-0.241624661,-0.107782513,-0.100560834,0.048757049,0.084923539,0.219153576,0.339215133,0.396682826,0.521670397,0.492223548,-0.072171862
01/09/2004,-0.103013089,-0.036155133,-0.377199732,-0.128438307,-0.124697803,-0.018955286,-0.224463429,0.025266344,0.289327126,0.338212073,0.502894084,0.466122739,0.169785691,0.068763825,0.294331811,0.173923615,0.414854832,0.184973823,0.118952273,0.194210169,-0.146498103,0.031619,-0.079308501,0.129853327,0.157106683,0.058242332,0.498477659,0.243299259,0.240362097,0.122648318,-0.027146841,0.0026024,0.078842295,0.018371848,0.276913343,0.148764975,0.030640497,0.154722148,-0.039602435,0.094610967,-0.124341394,0.136519738,-0.334712844,-0.135699321,-0.207017116,-0.038973912,-0.093035028,0.134514319,0.06467661,0.165611642,0.083269998,0.146217351,0.030987718,0.187909325,-0.140838143,0.085142213,-0.112198761,0.087891001,0.134138395,0.253907774,-0.21459752,0.037107362,0.159686934,0.233622997,0.261725296,0.381746105,-0.335563168,-0.162274068,-0.258458668,-0.092234422,-0.179292901,0.06450576,0.049479088,0.233029862,0.345753291,0.403358696,0.514045139,0.489117758,-0.106935684
01/10/2004,-0.226836653,-0.02953387,-0.448063671,-0.102454528,-0.275702234,-0.007890594,-0.20065363,0.049998277,0.28808585,0.343318233,0.457380745,0.462275057,0.081268274,0.058759147,0.239547926,0.161346665,0.269083924,0.16091952,0.275285616,0.201663318,-0.04234348,0.050223795,0.137489975,0.151739615,0.167787799,0.048451323,0.499102792,0.21664521,0.239186955,0.110330976,0.015067581,0.005548609,0.101761839,0.012055553,0.296557691,0.135355779,0.223588857,0.167010546,0.080950328,0.108629906,0.136825572,0.16381574,-0.109259343,-0.115990061,-0.076817992,-0.021421362,0.176079891,0.158324641,0.150028246,0.175607721,0.136159383,0.152792366,0.140841484,0.204329297,-0.174011025,0.107522127,-0.135364686,0.108790898,0.06534739,0.266440209,0.016139879,0.062034864,0.28894536,0.241345797,0.506752698,0.394304837,-0.12046548,-0.14511242,-0.133397768,-0.074871867,0.086487276,0.090016379,0.042139175,0.251207772,0.33479886,0.409375731,0.450029241,0.486509406,-0.11884718
01/11/2004,-0.214450973,-0.010537639,-0.473351493,-0.068955382,-0.285568511,0.020750588,-0.210223275,0.074130939,0.31303197,0.348671788,0.465335549,0.462798481,0.070659197,0.056591978,0.266997768,0.153766787,0.277732564,0.149351851,0.288991607,0.194574994,-0.090119084,0.05919614,0.124214133,0.153263546,0.17000755,0.036961656,0.473602529,0.189267209,0.236211509,0.096550442,0.027643927,0.004632127,0.055517359,0.003360517,0.284547068,0.118116,0.223964874,0.16156321,0.074931857,0.111312827,0.135610824,0.166702211,-0.127869382,-0.116638091,-0.009999906,-0.016051886,0.192582244,0.156425801,0.161156082,0.178070502,0.092454113,0.154404565,0.13017248,0.211119018,-0.164784794,0.134628023,-0.160670541,0.13245637,0.057357032,0.287946131,0.009135772,0.066453609,0.303121603,0.236732082,0.511760392,0.382279082,-0.139769451,-0.147485418,-0.062257751,-0.069199078,0.103854464,0.0903938,0.056348879,0.27133681,0.275095615,0.416604306,0.436119808,0.490410786,-0.20134202
01/12/2004,-0.16592934,0.007419999,-0.341093564,-0.032008385,-0.185197412,0.05041656,-0.017277379,0.099172607,0.403261955,0.351927962,0.495421472,0.462552774,-0.17800373,0.055353147,-0.063494803,0.143421621,-0.080184972,0.136918612,0.082527466,0.18626019,-0.236824196,0.072838084,-0.090678586,0.156076884,-0.049943087,0.025244963,0.141928652,0.163289372,-0.054652626,0.083024738,0.009409027,0.002605591,0.026593864,-0.001404709,0.179721324,0.101997712,0.104119254,0.156067804,-0.031595826,0.114636716,0.002732848,0.169713307,-0.160230011,-0.115649007,-0.069501773,-0.016604816,0.067659967,0.152924172,0.393137088,0.179560071,0.359007196,0.160064568,0.389329354,0.218958417,0.121067828,0.160995828,0.164359251,0.159237436,0.332326183,0.310277907,0.012498727,0.071501302,0.230406162,0.230666519,0.356124999,0.369739263,-0.16597921,-0.148164925,-0.103867031,-0.069833262,0.01145838,0.08909018,0.141540961,0.290269733,0.310099822,0.429533018,0.408204927,0.495668684,-0.218660186
01/01/2005,-0.11789348,0.02462298,-0.266329867,0.002881019,-0.16891135,0.080806059,-0.087982341,0.110728964,0.284281763,0.346133403,0.463230666,0.458313368,-0.126204298,0.078511205,-0.010624177,0.166778259,-0.063831467,0.16492064,0.152792124,0.196554501,-0.12907777,0.107792632,-0.061338917,0.187903413,-0.052664469,0.032706535,0.12241081,0.165700561,-0.056250062,0.100782369,-0.129613462,0.001930426,-0.134329988,-0.004565176,0.125581854,0.091972918,0.073785713,0.161223117,-0.056278684,0.131143383,-0.006391468,0.191250452,-0.25091147,-0.111224842,-0.177959614,-0.01063383,0.029085376,0.163921552,0.291941246,0.158364943,0.237361428,0.137608008,0.356016031,0.196983967,0.031122631,0.164958235,0.054693159,0.158659288,0.297682189,0.30743412,-0.062355287,0.077356642,0.124520504,0.230695908,0.324475043,0.371495231,-0.262605779,-0.146397056,-0.216384297,-0.065991544,-0.028913613,0.099103132,0.156680391,0.305029399,0.308810555,0.443014587,0.41293111,0.506949763,-0.260936736
01/02/2005,-0.196230598,0.038310699,-0.311470687,0.032933882,-0.196442618,0.109631492,0.091985561,0.129813809,0.378312456,0.353038097,0.504046386,0.457745754,-0.001416641,0.098172711,0.075447774,0.186582255,-0.032815085,0.191326001,0.076781727,0.200757575,-0.148182685,0.134235225,-0.074049003,0.216674006,-0.047964773,0.040905829,0.09893282,0.170533133,-0.056989078,0.11890897,-0.093480938,0.014564306,-0.104849547,0.009920881,0.12662221,0.088093364,-0.003413977,0.169620873,-0.100644775,0.152065902,-0.025051082,0.214064696,-0.335786451,-0.097808909,-0.264242435,0.008045278,-0.011617782,0.17948599,0.327490335,0.145535865,0.279720738,0.126472218,0.377806937,0.178626545,-0.073060735,0.177812217,-0.036512493,0.170265356,0.263247468,0.308559807,-0.082225848,0.090774996,0.078347242,0.242548596,0.30932165,0.376922873,-0.371674514,-0.135236014,-0.319188895,-0.049202725,-0.076563218,0.113880388,0.28917055,0.319277293,0.399675195,0.457996208,0.454808797,0.517802543,-0.368913163
01/03/2005,-0.18953973,0.063900283,-0.218389559,0.073751788,-0.03774908,0.141854938,0.096202533,0.133941053,0.407470725,0.350042648,0.511039666,0.452871229,0.012068453,0.109038388,0.227461494,0.199753616,0.235049528,0.214923549,0.086376516,0.214283937,-0.029040362,0.167706638,0.124696373,0.247281291,-0.046657154,0.050602039,0.108638285,0.17901901,-0.023241452,0.137427496,-0.098888364,0.026352562,-0.162240928,0.023523164,0.001498338,0.084037052,0.00341459,0.188499809,-0.01633966,0.182016493,0.111840886,0.239238777,-0.33045091,-0.071844413,-0.189898231,0.040316087,0.091889818,0.199605372,0.32598853,0.125683756,0.248877076,0.108309615,0.293886903,0.157656856,-0.076746935,0.205183664,-0.077521342,0.194772112,0.151262241,0.313330285,-0.072610807,0.109650211,0.185110748,0.262009288,0.449691739,0.384039919,-0.367849813,-0.109439435,-0.259563258,-0.017204688,0.007016114,0.133930268,0.301666382,0.322562084,0.524273926,0.464908258,0.631970862,0.524434518,-0.150572375
01/04/2005,-0.112576,0.088840339,-0.100285529,0.106434442,0.05959431,0.161993115,0.125234545,0.137654755,0.389024827,0.343618011,0.459842522,0.446349068,0.027295467,0.118580826,0.211729333,0.196653859,0.210705192,0.212666914,0.162779947,0.226870813,0.08498561,0.189717265,0.218280062,0.261026177,-0.052100046,0.060172941,0.079146845,0.186892695,-0.031389813,0.15544257,-0.165118122,0.038677039,-0.232985134,0.044305103,-0.104347289,0.09329174,0.021489559,0.206713332,0.010482187,0.204207141,0.115514946,0.25352332,-0.367964136,-0.046395944,-0.241342117,0.066070794,-0.016123987,0.211683025,0.415185344,0.105972535,0.358403992,0.092583947,0.397546717,0.142382004,-0.061303317,0.232927368,-0.052193736,0.225234328,0.134539314,0.331502233,-0.18507907,0.127585807,-0.000470094,0.270612134,0.189979493,0.376678682,-0.403050192,-0.084010265,-0.300348127,0.00990863,-0.084594195,0.148160572,0.294636834,0.32461835,0.459746493,0.458266858,0.526934555,0.512376959,-0.160569597
01/05/2005,0.116155155,0.108359243,0.092860027,0.13127494,0.177082562,0.174928742,0.059054081,0.138858376,0.28243151,0.338161703,0.396517616,0.444644494,0.096515111,0.12742713,0.235901729,0.194842316,0.237634082,0.212914731,0.283264562,0.233081746,0.202914774,0.20230234,0.293658755,0.266426121,-0.060220438,0.07105312,0.047229434,0.199839971,-0.040539703,0.179044349,-0.081280692,0.05842647,-0.148544651,0.077625674,-0.066884569,0.11825868,0.163059513,0.224663043,0.13363753,0.227486092,0.193603865,0.270957359,-0.082171364,-0.015233335,-0.021334453,0.103011055,0.108044234,0.240460963,0.202094741,0.076007264,0.187330751,0.060641691,0.290131193,0.110148078,0.137677213,0.261440748,0.116160299,0.258571461,0.234427701,0.356383762,0.101496716,0.1578856,0.209341592,0.303186707,0.321157561,0.400263631,-0.116295858,-0.053092665,-0.075003196,0.047190621,0.041433376,0.17756354,0.312097376,0.327523806,0.443552852,0.458089057,0.530918383,0.510537957,-0.082762744
01/06/2005,0.129744954,0.107472688,0.115663087,0.136362258,0.19841203,0.174663983,0.026970598,0.147933756,0.217509366,0.345542098,0.323692802,0.450560511,0.115764237,0.130942459,0.263737646,0.189404784,0.267165989,0.209876094,0.341829816,0.227374934,0.304190293,0.202221235,0.398107514,0.263078538,-0.03285125,0.085981608,0.093082953,0.220050309,0.011177459,0.206036811,-0.103361703,0.074314032,-0.183984567,0.107577594,-0.107347813,0.141017491,0.184875657,0.231668624,0.170378595,0.239914534,0.230574056,0.28046607,-0.073423942,-0.007621112,-0.00648209,0.119478232,0.119361396,0.256738346,0.160178798,0.061668539,0.110383578,0.043864156,0.204912176,0.088023578,0.12889684,0.275515193,0.099036307,0.277431087,0.212191475,0.371375262,0.093929142,0.164298167,0.190760025,0.315614688,0.297608624,0.409987776,-0.109775795,-0.04590517,-0.062874273,0.063372848,0.050296304,0.194297398,0.306027704,0.329278106,0.423303751,0.460014099,0.506472856,0.508032684,-0.084666912
01/07/2005,0.042487083,0.105178099,0.092401529,0.138864296,0.099847642,0.171971682,0.07991868,0.160395926,0.23171317,0.361018211,0.374309895,0.46494342,0.100837543,0.132506188,0.25985435,0.180419709,0.246288248,0.203381176,0.355314367,0.215583276,0.309164806,0.1898956,0.409997222,0.24777039,0.037972971,0.098224305,0.112041005,0.235397643,0.088284175,0.228127889,-0.104975848,0.092618987,-0.184668768,0.142820526,-0.108562621,0.169174505,0.213650062,0.236489446,0.178907809,0.248319775,0.26029772,0.286122295,-0.026782034,-0.000841808,0.005840654,0.134703839,0.166152102,0.272312681,0.097591037,0.051519568,0.094007023,0.03582354,0.134030805,0.074771993,0.175694633,0.290620476,0.112293888,0.298994773,0.261070276,0.389421825,0.1103212,0.1715479,0.195406917,0.330706644,0.310015127,0.422728126,-0.06402442,-0.03932493,-0.050893551,0.078633123,0.097110555,0.210622708,0.293634709,0.331673467,0.420851523,0.464451507,0.486274216,0.508209521,-0.098978419
01/08/2005,0.010644195,0.111148856,0.019391255,0.143883026,0.015664323,0.179509979,0.057112233,0.168060662,0.168857084,0.374985246,0.287819038,0.474416301,0.094890767,0.135522342,0.231319316,0.171839483,0.21267501,0.198896593,0.404433442,0.202275142,0.401138687,0.177012597,0.501697454,0.230814684,0.131016997,0.103962704,0.302363555,0.248722155,0.304623496,0.242744146,-0.086033816,0.111438124,-0.134131369,0.178194667,-0.05655183,0.198203175,0.289650606,0.238664693,0.333270033,0.25581739,0.425644583,0.288821441,0.005469185,0.001628767,0.073055728,0.148623148,0.227402322,0.283408426,0.121434417,0.047131674,0.140567681,0.029538782,0.182086103,0.068578351,0.216896952,0.301566133,0.196584634,0.319161489,0.341635463,0.402836937,0.147622409,0.177379193,0.263536484,0.3453212,0.374611332,0.434508719,-0.037141273,-0.036972525,0.007976338,0.092624099,0.1506155,0.222486829,0.319057171,0.335296318,0.452715774,0.469161011,0.512125769,0.510502166,-0.040313052
01/09/2005,0.053644662,0.120008199,0.02626627,0.156966208,0.013774585,0.196581725,0.067372035,0.177840609,0.170661419,0.396647821,0.287246252,0.493858629,0.174125539,0.139103958,0.244249819,0.165588584,0.209042754,0.197460964,0.4002801,0.184455175,0.402645445,0.153458571,0.501113493,0.202590306,0.242596165,0.101577907,0.320582676,0.243084833,0.299512726,0.236296685,-0.038392505,0.128844995,-0.126970073,0.211017867,-0.0584647,0.224747135,0.134591161,0.234170357,0.31014511,0.247677679,0.431832354,0.274565282,-0.1278045,0.001290239,0.051842878,0.156564735,0.233166823,0.28924393,0.09664574,0.040581992,0.137258333,0.017870451,0.182931489,0.056751516,0.285958682,0.309029601,0.208734748,0.332043427,0.338216773,0.409213768,0.048627442,0.180002211,0.248470697,0.353916179,0.378619401,0.440749671,-0.169376388,-0.03695765,-0.013273234,0.101519964,0.156417471,0.229975395,0.372473908,0.336727776,0.462748295,0.470889286,0.509190322,0.510332997,-0.225923726
01/10/2005,0.04149031,0.125614073,0.135368386,0.16941009,0.173097501,0.213833283,0.047925185,0.187172131,0.332527804,0.418163884,0.47501513,0.513356695,0.159583694,0.136145608,0.352549944,0.158099283,0.349336701,0.196367987,0.408734376,0.16622397,0.280860703,0.129733601,0.254965637,0.174418593,0.232896724,0.089665785,0.375954715,0.235706298,0.350806477,0.23033097,-0.051847248,0.142971914,0.010256556,0.243197546,0.137877922,0.251473911,0.131554638,0.24258203,0.305999266,0.241730183,0.361250585,0.259723946,-0.126862637,0.012195155,0.039083874,0.166535256,0.162883436,0.294535942,0.092020199,0.035846165,0.165392611,0.006503584,0.197447763,0.044843879,0.278851631,0.310978452,0.250976898,0.343783591,0.34425058,0.415913773,0.041357672,0.191099723,0.290317601,0.363955594,0.379600052,0.446612921,-0.167389703,-0.025771949,-0.028805143,0.112449373,0.092107964,0.236917076,0.360460276,0.333708222,0.524137683,0.471664386,0.536688301,0.510440831,-0.218210422
01/11/2005,0.00566376,0.132172889,0.096514535,0.172698066,0.118827835,0.218542509,0.026961184,0.198028696,0.28357719,0.426435192,0.383558263,0.517789139,0.285758516,0.134318228,0.432112234,0.139317932,0.420385305,0.178684168,0.409245274,0.147316339,0.300034154,0.11513673,0.267723202,0.16510702,0.297147722,0.078498603,0.412810279,0.222160164,0.378373889,0.2164035,-0.252467328,0.158161237,-0.156738085,0.265696552,-0.064493867,0.26460608,0.289478557,0.251238421,0.412632118,0.235522644,0.45375234,0.247987044,0.062306164,0.023036972,0.168954413,0.178845366,0.280664565,0.309755519,0.164317739,0.031466485,0.215270699,-0.008842985,0.238694395,0.027202235,0.301485319,0.31348326,0.27491971,0.352747484,0.343416866,0.424198336,0.167479015,0.20277455,0.362220082,0.371068045,0.429534853,0.454359886,0.012054196,-0.014730541,0.096092292,0.126092683,0.207978733,0.253657611,0.303826229,0.331622464,0.463874629,0.466596162,0.446471831,0.507406515,-0.218100199
01/12/2005,0.045191352,0.143032908,0.114003875,0.180281595,0.128428592,0.230966258,0.252745398,0.212713775,0.415860047,0.440655689,0.490818044,0.534513364,0.151865326,0.121318024,0.331382101,0.110172343,0.294833569,0.148569902,0.407730667,0.124831374,0.33269954,0.096731508,0.293085014,0.152321764,0.260346962,0.05972894,0.38650812,0.203182302,0.336350537,0.196223126,0.03196548,0.193411138,0.024110516,0.307746913,0.117256635,0.305609624,0.437511474,0.247955744,0.518367538,0.217892656,0.537258562,0.222350132,0.054385991,0.019665957,0.153037756,0.17982994,0.235273825,0.313380047,0.151392123,0.020062033,0.207701221,-0.031151907,0.215772885,0.000851796,0.535971633,0.314513209,0.462251663,0.360494685,0.51483453,0.434263141,0.227191639,0.205804452,0.389315904,0.371948797,0.42790884,0.457452911,0.010464967,-0.017029844,0.085080776,0.129079008,0.171349967,0.259348879,0.455016784,0.334008598,0.568003378,0.466867072,0.536324411,0.514998549,-0.172850144
01/01/2006,0.064357579,0.1532215,0.129059697,0.187134696,0.160770301,0.244835602,0.266883675,0.208545139,0.426827355,0.443219553,0.509539717,0.540423636,0.182632632,0.118137024,0.355426265,0.087299306,0.345827968,0.128786136,0.432564673,0.095372057,0.352885996,0.072332468,0.335439286,0.133281989,0.259181964,0.038837867,0.385437942,0.184226455,0.330465226,0.177269356,0.029643783,0.210223052,0.022312046,0.337074851,0.111346008,0.331086433,0.405352845,0.228216627,0.492955289,0.186823623,0.473954861,0.179755312,0.068155501,0.016050435,0.163740758,0.182600246,0.256225197,0.323944771,0.151087257,0.006386161,0.207419189,-0.055849265,0.212669904,-0.028218639,0.540447317,0.29145195,0.466375865,0.349973037,0.518025302,0.423364976,0.248617333,0.203577327,0.40604863,0.370153042,0.46052002,0.461449071,0.019552055,-0.019892977,0.092101158,0.133628415,0.184710793,0.271251698,0.484107682,0.321407582,0.591107307,0.456409601,0.582465552,0.512113992,-0.088716383
01/02/2006,0.051032256,0.161637827,0.019214656,0.19259122,0.065726971,0.255026027,0.318147314,0.20301988,0.596925504,0.444759707,0.636313344,0.544167395,0.186819724,0.112028627,0.280988893,0.06210703,0.292447816,0.102476252,0.404961154,0.063436449,0.111463108,0.045972635,0.147264443,0.108776413,0.294685459,0.017969016,0.479596378,0.165321324,0.425627524,0.158698901,0.067742237,0.227325766,0.229201501,0.366648869,0.260726193,0.357723442,0.3867753,0.211440006,0.259556546,0.158060557,0.294785318,0.144092342,0.097179686,0.01111555,0.279858118,0.184372218,0.332723834,0.332153761,0.097691675,-0.007318521,-0.145554554,-0.080585053,-0.074010931,-0.057419231,0.530749951,0.267869529,0.295406325,0.339036233,0.373544828,0.411890219,0.286762964,0.199311576,0.508463233,0.366780418,0.538022488,0.46156169,0.044142999,-0.023628827,0.202771484,0.137530172,0.255656728,0.281742216,0.523915562,0.305998209,0.657187166,0.443753873,0.647280846,0.503585951,0.029953338
01/03/2006,0.139901286,0.171272371,0.073763523,0.213698432,0.093991426,0.281462859,0.332400531,0.192991449,0.599760203,0.426234737,0.641384418,0.53129862,0.047311061,0.105513783,0.196262852,0.035459911,0.249841292,0.0759455,0.391384981,0.033687182,0.11551766,0.037999693,0.149798826,0.103401312,0.293879521,-0.006134984,0.476037386,0.127060847,0.427423196,0.1214206,0.130014878,0.241226643,0.262187543,0.383381987,0.279224812,0.371269732,0.394185531,0.196167036,0.2710336,0.145704231,0.302189628,0.123047098,0.241244522,0.003618742,0.361389696,0.172747572,0.376780042,0.332074146,0.010079368,-0.016465667,-0.189868235,-0.072675536,-0.098823072,-0.055102093,0.565818167,0.244970746,0.327873237,0.344347825,0.391786019,0.4172454,0.405376425,0.191693929,0.575182961,0.349531668,0.576045948,0.450883448,0.200077888,-0.029532243,0.291682009,0.129587564,0.303066704,0.285385222,0.511671478,0.287016035,0.65024763,0.417770075,0.648080156,0.483518034,0.067415839
01/04/2006,0.140830864,0.173958054,0.062915718,0.229354512,0.098933674,0.304646528,0.330026504,0.181056616,0.61801375,0.406820506,0.626087102,0.517684851,0.050338204,0.110496527,0.161767546,0.017469091,0.265949415,0.054440663,0.38743341,0.003064618,0.155985133,0.029326893,0.12736175,0.09766356,0.293910912,-0.031819273,0.47009562,0.088016946,0.426283915,0.083578766,0.125070486,0.2507475,0.311791131,0.396941363,0.250686045,0.382652474,0.394396649,0.179214642,0.265406188,0.131682236,0.302521052,0.100893423,0.238904564,-0.016724438,0.382042277,0.151642072,0.362526332,0.326545588,0.013177432,-0.018738192,-0.220735566,-0.05956388,-0.081158535,-0.049695335,0.567007056,0.217502948,0.311049448,0.346191022,0.397357711,0.420393836,0.40338491,0.173400539,0.589579344,0.32428554,0.563139718,0.435405218,0.197430462,-0.049189202,0.316429203,0.111452248,0.287324236,0.28319864,0.512274247,0.267783247,0.636077259,0.391760216,0.64948616,0.463167447,0.05135216
01/05/2006,0.113587045,0.176570633,0.110916908,0.246293084,0.1583861,0.327362883,0.26239019,0.169308092,0.723906629,0.385327248,0.753139602,0.505714262,0.055375403,0.115240919,0.146906124,0.002783755,0.238190862,0.031084281,0.38722621,-0.027248663,0.147180231,0.016436811,0.11486123,0.094384063,0.28846541,-0.057508014,0.463126826,0.04913258,0.411752494,0.045734694,0.081947987,0.260659029,0.382731026,0.405607151,0.341156047,0.397225197,0.422435367,0.162244293,0.199895541,0.118073073,0.210779526,0.078628189,0.210181616,-0.036884643,0.422331821,0.128194111,0.409647643,0.322572325,-0.015412361,-0.02125522,-0.160363742,-0.043161345,-0.006536051,-0.046220932,0.534619497,0.189939274,0.356422988,0.3497674,0.44648415,0.422937658,0.349327603,0.155262801,0.669744915,0.297286439,0.659072413,0.421299817,0.179435978,-0.068638885,0.338843625,0.090591626,0.312802039,0.282743061,0.430677418,0.248501441,0.765665587,0.36689593,0.806786244,0.442592738,0.118907567
01/06/2006,0.303424876,0.181204035,0.336561621,0.259174642,0.360938066,0.345141247,0.26961336,0.162460487,0.562548116,0.353110132,0.562613706,0.479682179,-0.229468525,0.119644938,-0.249398865,-0.010930037,-0.183363616,0.009294211,0.335543208,-0.057739599,0.094661302,0.003996077,0.068823363,0.092229622,0.057108222,-0.082959626,0.077275497,0.009739453,0.035025882,0.007225277,0.179617884,0.273805946,0.408558547,0.407783901,0.367180722,0.403124336,0.389027077,0.143103279,0.160489806,0.110287353,0.162331718,0.0647243,0.164119043,-0.055060127,0.272480067,0.100205789,0.253253994,0.313410968,0.00660296,-0.021685051,-0.088486586,-0.032009091,0.020757205,-0.050396253,0.523240562,0.164582797,0.31608345,0.349134095,0.36723679,0.420460287,0.235011923,0.140986382,0.381953662,0.261845599,0.358971997,0.396283318,0.172111528,-0.086888567,0.257822075,0.066969504,0.230706503,0.279580499,0.216452893,0.235099626,0.334979516,0.32895148,0.347379973,0.404275258,0.0969724
